id,index,match_id,period,timestamp,minute,second,event_type_id,event_type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,player_id,player_name,player_position_id,player_position_name,location_x,location_y,end_location_x,end_location_y,end_location_z,impact_height,duration,under_pressure,counterpress,substituted_player_id,substituted_player_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_cross,pass_cut_back,pass_switch,assisted_shot_id,key_pass_id,follows_dribble,one_on_one,open_goal,statsbomb_xg,off_camera,out,obv_for_after,obv_for_before,obv_for_net,obv_against_after,obv_against_before,obv_against_net,obv_total_net,outcome_id,outcome_name,type_id,type_name,card_id,card_name,body_part_id,body_part_name,technique_id,technique_name,position_id,position_name,advantage,aerial_won,backheel,defensive,deflected,deflection,first_time,in_chain,miscommunication,nutmeg,offensive,overrun,penalty,recovery_failure,redirect,save_block,through_ball,throw_in,early_video_end,late_video_start,match_suspended,related_events,freeze_frame_player_id,freeze_frame_player_name,freeze_frame_player_position_id,freeze_frame_player_position_name,freeze_frame_teammate,freeze_frame_x,freeze_frame_y,formation_player_id,formation_player_name,formation_position_id,formation_position_name,formation_jersey_number,shot_shot_assist,shot_goal_assist,pass_cluster_id,pass_cluster_label,pass_cluster_probability,pass_success_probability,shot_execution_xg,shot_execution_xg_uplift,gk_save_difficulty_xg,gk_positioning_xg_suppression,gk_shot_stopping_xg_suppression
50f490e7-4930-4576-b6d6-ce8c78977027,31,3946949,1,00:00:22.315,0,22,43,Carries,3,996,Beşiktaş,1,Regular Play,996,Beşiktaş,10327,Rafael Alexandre Fernandes Ferreira da Silva,19,Center Attacking Midfield,40.6,77.7,40.6,77.4,,,0.243199,false,false,,,,,,,,,,,,,,false,,,,false,false,0.009409109,0.0110751,-0.0016659908,0.011801448,0.011931313,-1.298655E-4,-0.0015361253,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"3926fbd7-3fff-4b6b-ada0-214f0976d27e, c9ca061e-e780-4468-a2ff-bc1aeb1ffff4",,,,,,,,,,,,,,,,,,,,,,,
c9ca061e-e780-4468-a2ff-bc1aeb1ffff4,32,3946949,1,00:00:22.558,0,22,38,Miscontrol,3,996,Beşiktaş,1,Regular Play,996,Beşiktaş,10327,Rafael Alexandre Fernandes Ferreira da Silva,19,Center Attacking Midfield,40.6,77.4,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,true,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,
e59f8a16-93e1-4703-affc-bc4bbf82448c,33,3946949,1,00:00:39.130,0,39,30,Pass,4,6468,Samsunspor,4,From Throw In,6468,Samsunspor,4123,Marc Bola,6,Left Back,70.4,0.1,91.7,3.3,,,1.939048,false,false,,,11168,Marius Mouandilmadji,21.539034,0.14911951,3,High Pass,false,false,false,,,false,,,,false,false,0.02204162,0.011801448,0.010240173,0.008769964,0.009409109,-6.391453E-4,0.010879318,,,67,Throw-in,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,76690e0e-fa75-40fd-92b6-053e397cdd17,,,,,,,,,,,,,,,,,,0.5323141217,,,,,
76690e0e-fa75-40fd-92b6-053e397cdd17,34,3946949,1,00:00:41.069,0,41,42,Ball Receipt*,4,6468,Samsunspor,4,From Throw In,6468,Samsunspor,11168,Marius Mouandilmadji,23,Center Forward,91.7,3.3,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,e59f8a16-93e1-4703-affc-bc4bbf82448c,,,,,,,,,,,,,,,,,,,,,,,
a596de55-17f2-4845-9ba4-2627e1846e46,35,3946949,1,00:00:41.149,0,41,4,Duel,4,6468,Samsunspor,4,From Throw In,996,Beşiktaş,7844,Jonas Svensson,2,Right Back,28.7,76.5,,,,,0.0,true,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,10,Aerial Lost,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,d87c4f73-8ed8-4e85-a0f7-d3b23409f817,,,,,,,,,,,,,,,,,,,,,,,
d87c4f73-8ed8-4e85-a0f7-d3b23409f817,36,3946949,1,00:00:41.149,0,41,30,Pass,4,6468,Samsunspor,4,From Throw In,6468,Samsunspor,11168,Marius Mouandilmadji,23,Center Forward,91.4,3.6,93.7,18.8,,,1.857358,true,false,,,18574,Carlo Holse,15.373029,1.4206198,3,High Pass,false,false,false,,,false,,,,false,false,0.030169174,0.02204162,0.008127553,0.008694387,0.008769964,-7.55768E-5,0.00820313,,,,,,,,,,,,,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"a596de55-17f2-4845-9ba4-2627e1846e46, ff7bea99-ee22-4f0c-b01b-da50ec807abe",,,,,,,,,,,,,,,49,Attacking third - Left - Backwards - Short - Ground Pass,0.972083178,0.4247065187,,,,,
fc2aebf7-f87b-4a5d-af0d-26d38ddf8b98,37,3946949,1,00:00:42.492,0,42,17,Pressure,4,6468,Samsunspor,4,From Throw In,996,Beşiktaş,10314,Gedson Carvalho Fernandes,9,Right Defensive Midfield,28.7,63.2,,,,,1.37775,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"659f3e5c-362e-4729-bd78-482e5c5ca892, ff7bea99-ee22-4f0c-b01b-da50ec807abe",,,,,,,,,,,,,,,,,,,,,,,
ff7bea99-ee22-4f0c-b01b-da50ec807abe,38,3946949,1,00:00:43.006,0,43,42,Ball Receipt*,4,6468,Samsunspor,4,From Throw In,6468,Samsunspor,18574,Carlo Holse,13,Right Center Midfield,93.7,18.8,,,,,,true,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"d87c4f73-8ed8-4e85-a0f7-d3b23409f817, fc2aebf7-f87b-4a5d-af0d-26d38ddf8b98",,,,,,,,,,,,,,,,,,,,,,,
659f3e5c-362e-4729-bd78-482e5c5ca892,39,3946949,1,00:00:43.006,0,43,43,Carries,4,6468,Samsunspor,4,From Throw In,6468,Samsunspor,18574,Carlo Holse,13,Right Center Midfield,93.7,18.8,95.7,33.5,,,2.813489,true,false,,,,,,,,,,,,,,false,,,,false,false,0.04902913,0.030169174,0.018859956,0.009258942,0.008694387,5.645547E-4,0.018295402,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"b13433e2-1826-48da-b1bc-648ee3939465, fc2aebf7-f87b-4a5d-af0d-26d38ddf8b98, ff7bea99-ee22-4f0c-b01b-da50ec807abe",,,,,,,,,,,,,,,,,,,,,,,
b13433e2-1826-48da-b1bc-648ee3939465,40,3946949,1,00:00:45.820,0,45,30,Pass,4,6468,Samsunspor,4,From Throw In,6468,Samsunspor,18574,Carlo Holse,13,Right Center Midfield,95.7,33.5,96.9,49.9,,,0.913627,false,false,,,8887,Kingsley Schindler,16.443844,1.4977558,1,Ground Pass,false,false,false,,,false,,,,false,false,0.04721346,0.04902913,-0.0018156692,0.009166434,0.009258942,-9.25073E-5,-0.0017231619,,,,,,,40,Right Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7fe896d8-622b-4ba7-8116-3f6b1fb671c1,,,,,,,,,,,,,,,2,Attacking third - Center - To right - Short - Ground Pass,0.9948169263,0.8547410965,,,,,
7fe896d8-622b-4ba7-8116-3f6b1fb671c1,41,3946949,1,00:00:46.733,0,46,42,Ball Receipt*,4,6468,Samsunspor,4,From Throw In,6468,Samsunspor,8887,Kingsley Schindler,12,Right Midfield,96.9,49.9,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,b13433e2-1826-48da-b1bc-648ee3939465,,,,,,,,,,,,,,,,,,,,,,,
23428b79-a67d-4407-a645-bc6482828d52,42,3946949,1,00:00:46.733,0,46,43,Carries,4,6468,Samsunspor,4,From Throw In,6468,Samsunspor,8887,Kingsley Schindler,12,Right Midfield,96.9,49.9,96.9,49.9,,,0.16,false,false,,,,,,,,,,,,,,false,,,,false,false,0.028898813,0.04721346,-0.018314648,0.008636858,0.009166434,-5.295761E-4,-0.017785072,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"7fe896d8-622b-4ba7-8116-3f6b1fb671c1, f9c38a7b-34ce-4fe7-8346-c1085a0d985c",,,,,,,,,,,,,,,,,,,,,,,
f9c38a7b-34ce-4fe7-8346-c1085a0d985c,43,3946949,1,00:00:46.893,0,46,38,Miscontrol,4,6468,Samsunspor,4,From Throw In,6468,Samsunspor,8887,Kingsley Schindler,12,Right Midfield,96.9,49.9,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,
e7be3bc1-d8de-4938-828c-4db29ee7e0be,44,3946949,1,00:00:49.713,0,49,2,Ball Recovery,4,6468,Samsunspor,4,From Throw In,6468,Samsunspor,30206,Zeki Yavru,2,Right Back,103.9,74.8,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,
73a62ad7-037b-48db-9ec8-7e816ed79c78,45,3946949,1,00:00:49.713,0,49,43,Carries,4,6468,Samsunspor,4,From Throw In,6468,Samsunspor,30206,Zeki Yavru,2,Right Back,103.9,74.8,111.5,74.2,,,0.975974,false,false,,,,,,,,,,,,,,false,,,,false,false,0.026865367,0.028898813,-0.002033446,0.008159061,0.008636858,-4.777974E-4,-0.0015556486,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"a0483797-e4d1-4160-8f0a-846d89a2d833, e7be3bc1-d8de-4938-828c-4db29ee7e0be",,,,,,,,,,,,,,,,,,,,,,,
a0483797-e4d1-4160-8f0a-846d89a2d833,46,3946949,1,00:00:50.689,0,50,14,Dribble,4,6468,Samsunspor,4,From Throw In,6468,Samsunspor,30206,Zeki Yavru,2,Right Back,111.5,74.2,,,,,0.0,true,false,,,,,,,,,,,,,,false,,,,false,false,0.035641223,0.026865367,0.008775856,0.008859197,0.008159061,7.001357E-4,0.008075721,9,Incomplete,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,41259583-790a-4377-9b9f-b437063a017a,,,,,,,,,,,,,,,,,,,,,,,
41259583-790a-4377-9b9f-b437063a017a,47,3946949,1,00:00:50.689,0,50,4,Duel,4,6468,Samsunspor,4,From Throw In,996,Beşiktaş,3587,Arthur Masuaku,6,Left Back,8.6,5.9,,,,,0.0,true,false,,,,,,,,,,,,,,false,,,,false,false,0.008859197,0.008159061,7.001357E-4,0.035641223,0.026865367,0.008775856,-0.008075721,13,Lost In Play,11,Tackle,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,a0483797-e4d1-4160-8f0a-846d89a2d833,,,,,,,,,,,,,,,,,,,,,,,
962a1cb8-4caa-4fc6-9cfb-ee488897dff3,48,3946949,1,00:00:51.965,0,51,2,Ball Recovery,4,6468,Samsunspor,4,From Throw In,6468,Samsunspor,8887,Kingsley Schindler,12,Right Midfield,111.8,69.3,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,
ca936bdb-c99a-4a85-b8a1-28d1f5c737f3,49,3946949,1,00:00:51.965,0,51,43,Carries,4,6468,Samsunspor,4,From Throw In,6468,Samsunspor,8887,Kingsley Schindler,12,Right Midfield,111.8,69.3,116.5,69.5,,,1.051641,false,false,,,,,,,,,,,,,,false,,,,false,false,0.034168787,0.013457035,0.020711754,0.008744347,0.005684885,0.0030594617,0.017652292,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"72e0b64a-c7f4-4310-9fc7-29a92b075fda, 962a1cb8-4caa-4fc6-9cfb-ee488897dff3",,,,,,,,,,,,,,,,,,,,,,,
72e0b64a-c7f4-4310-9fc7-29a92b075fda,50,3946949,1,00:00:53.017,0,53,30,Pass,4,6468,Samsunspor,4,From Throw In,6468,Samsunspor,8887,Kingsley Schindler,12,Right Midfield,116.5,69.5,116.3,67.1,,,0.090103,false,false,,,,,2.408319,-1.6539376,1,Ground Pass,false,false,false,,,false,,,,false,false,0.016308857,0.034168787,-0.01785993,0.0056701284,0.008744347,-0.0030742185,-0.014785712,9,Incomplete,,,,,40,Right Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,74051073-84cf-4990-bd07-0a0f77c22676,,,,,,,,,,,,,,,31,Attacking third - Right - To left - Short - Ground Pass,0.9999763841,0.1209641024,,,,,
74051073-84cf-4990-bd07-0a0f77c22676,51,3946949,1,00:00:53.107,0,53,6,Block,4,6468,Samsunspor,4,From Throw In,996,Beşiktaş,10314,Gedson Carvalho Fernandes,9,Right Defensive Midfield,3.8,13.0,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,0.0056701284,0.008744347,-0.0030742185,0.016308857,0.034168787,-0.01785993,0.014785712,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,72e0b64a-c7f4-4310-9fc7-29a92b075fda,,,,,,,,,,,,,,,,,,,,,,,
1aa364b4-d453-4732-9f2e-79be817bcbfc,52,3946949,1,00:00:54.960,0,54,17,Pressure,4,6468,Samsunspor,4,From Throw In,6468,Samsunspor,8887,Kingsley Schindler,12,Right Midfield,115.5,64.6,,,,,0.581521,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"0dd5cc8e-b1d6-435c-bce4-b0a81a571d52, c7e8178c-57a6-426d-97b5-9a8457b1d982, ce1606cd-7d85-4894-8ec0-d83f2125cc85",,,,,,,,,,,,,,,,,,,,,,,
0dd5cc8e-b1d6-435c-bce4-b0a81a571d52,53,3946949,1,00:00:55.260,0,55,2,Ball Recovery,4,6468,Samsunspor,4,From Throw In,996,Beşiktaş,10314,Gedson Carvalho Fernandes,9,Right Defensive Midfield,6.6,15.5,,,,,0.0,true,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1aa364b4-d453-4732-9f2e-79be817bcbfc,,,,,,,,,,,,,,,,,,,,,,,
ce1606cd-7d85-4894-8ec0-d83f2125cc85,54,3946949,1,00:00:55.260,0,55,43,Carries,4,6468,Samsunspor,4,From Throw In,996,Beşiktaş,10314,Gedson Carvalho Fernandes,9,Right Defensive Midfield,6.6,15.5,8.3,15.5,,,0.108905,true,false,,,,,,,,,,,,,,false,,,,false,false,0.0055248225,0.0056701284,-1.453059E-4,0.015947744,0.016308857,-3.611129E-4,2.15807E-4,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"0dd5cc8e-b1d6-435c-bce4-b0a81a571d52, 1aa364b4-d453-4732-9f2e-79be817bcbfc, c7e8178c-57a6-426d-97b5-9a8457b1d982",,,,,,,,,,,,,,,,,,,,,,,
c7e8178c-57a6-426d-97b5-9a8457b1d982,55,3946949,1,00:00:55.369,0,55,30,Pass,4,6468,Samsunspor,4,From Throw In,996,Beşiktaş,10314,Gedson Carvalho Fernandes,9,Right Defensive Midfield,8.3,15.5,11.3,22.4,,,0.972349,true,false,,,149576,Semih Kılıçsoy,7.5239615,1.160669,2,Low Pass,false,false,false,,,false,,,,false,false,0.01005843,0.0055248225,0.0045336075,0.0120975245,0.015947744,-0.0038502198,0.008383827,,,,,,,70,Other,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"1aa364b4-d453-4732-9f2e-79be817bcbfc, b277bd07-911c-4540-99d1-8ebc2813beac",,,,,,,,,,,,,,,16,Defensive third - Left - To right - Short - Ground Pass,0.8974132682,0.7313382626,,,,,
b277bd07-911c-4540-99d1-8ebc2813beac,56,3946949,1,00:00:56.341,0,56,42,Ball Receipt*,4,6468,Samsunspor,4,From Throw In,996,Beşiktaş,149576,Semih Kılıçsoy,21,Left Wing,11.3,22.4,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,c7e8178c-57a6-426d-97b5-9a8457b1d982,,,,,,,,,,,,,,,,,,,,,,,
a40b3776-23e5-4a68-a704-ef88ad2407b4,57,3946949,1,00:00:56.341,0,56,43,Carries,4,6468,Samsunspor,4,From Throw In,996,Beşiktaş,149576,Semih Kılıçsoy,21,Left Wing,11.3,22.4,5.4,24.7,,,3.599996,false,false,,,,,,,,,,,,,,false,,,,false,false,0.0075457515,0.01005843,-0.0025126785,0.013121154,0.0120975245,0.0010236297,-0.0035363082,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"9d8346fa-eec6-4556-8194-a045b91be2e2, b277bd07-911c-4540-99d1-8ebc2813beac",,,,,,,,,,,,,,,,,,,,,,,
9d8346fa-eec6-4556-8194-a045b91be2e2,58,3946949,1,00:00:59.941,0,59,30,Pass,4,6468,Samsunspor,4,From Throw In,996,Beşiktaş,149576,Semih Kılıçsoy,21,Left Wing,5.4,24.7,71.5,50.3,,,4.314157,false,false,,,8200,Milot Rashica,70.8842,0.3695034,3,High Pass,false,false,false,,,false,,,,false,false,0.010317605,0.0075457515,0.0027718535,0.015411862,0.013121154,0.002290708,4.811455E-4,9,Incomplete,,,,,40,Right Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"388b29f6-2675-4625-a054-d5c0cbc07ec6, f333670a-b82d-4e66-8283-0cbef289f888",,,,,,,,,,,,,,,54,Defensive third - Center - Forwards - Long - High Pass,0.6274537679,0.5682969689,,,,,
388b29f6-2675-4625-a054-d5c0cbc07ec6,59,3946949,1,00:01:04.255,1,4,42,Ball Receipt*,4,6468,Samsunspor,4,From Throw In,996,Beşiktaş,8200,Milot Rashica,17,Right Wing,37.9,61.3,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,9,Incomplete,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9d8346fa-eec6-4556-8194-a045b91be2e2,,,,,,,,,,,,,,,,,,,,,,,
f333670a-b82d-4e66-8283-0cbef289f888,60,3946949,1,00:01:04.255,1,4,30,Pass,4,6468,Samsunspor,4,From Throw In,6468,Samsunspor,8301,Rick van Drongelen,5,Left Center Back,48.6,29.8,59.7,20.4,,,2.410519,false,false,,,4123,Marc Bola,14.545446,-0.7026606,3,High Pass,false,false,false,,,false,,,,false,false,0.018003564,0.013121154,0.00488241,0.009513621,0.0075457515,0.0019678697,0.0029145405,,,66,Recovery,,,38,Left Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"9d8346fa-eec6-4556-8194-a045b91be2e2, a49e2143-2885-42b9-80f3-80ef187129d2",,,,,,,,,,,,,,,30,Midfield third - Center - To left - Short - Ground Pass,0.7430852059,0.5913863778,,,,,
a49e2143-2885-42b9-80f3-80ef187129d2,61,3946949,1,00:01:06.666,1,6,42,Ball Receipt*,4,6468,Samsunspor,4,From Throw In,6468,Samsunspor,4123,Marc Bola,6,Left Back,59.7,20.4,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,f333670a-b82d-4e66-8283-0cbef289f888,,,,,,,,,,,,,,,,,,,,,,,
890d3aed-a295-430c-bf01-5db7810ef066,62,3946949,1,00:01:06.666,1,6,43,Carries,4,6468,Samsunspor,4,From Throw In,6468,Samsunspor,4123,Marc Bola,6,Left Back,59.7,20.4,71.9,9.6,,,2.565182,false,false,,,,,,,,,,,,,,false,,,,false,false,0.018743264,0.018003564,7.396992E-4,0.00956186,0.009513621,4.82388E-5,6.914604E-4,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"9c35841c-d032-474c-9d31-ebd9628d5ae2, a49e2143-2885-42b9-80f3-80ef187129d2",,,,,,,,,,,,,,,,,,,,,,,
9c35841c-d032-474c-9d31-ebd9628d5ae2,63,3946949,1,00:01:09.231,1,9,30,Pass,4,6468,Samsunspor,4,From Throw In,6468,Samsunspor,4123,Marc Bola,6,Left Back,71.9,9.6,75.6,2.0,,,0.721778,false,false,,,332097,Arbnor Muja,8.45281,-1.1177304,1,Ground Pass,false,false,false,,,false,,,,false,false,0.016338687,0.018743264,-0.0024045762,0.009474259,0.00956186,-8.76011E-5,-0.002316975,,,,,,,38,Left Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,66151e3b-1160-4dca-86e0-0c1be02dcd99,,,,,,,,,,,,,,,57,Midfield third - Left - Forwards - Short - Ground Pass,0.8754506784,0.9572715759,,,,,
9177f59c-1086-408b-ba04-236e75c7dcc6,64,3946949,1,00:01:09.841,1,9,17,Pressure,4,6468,Samsunspor,4,From Throw In,996,Beşiktaş,7844,Jonas Svensson,2,Right Back,41.4,77.8,,,,,0.569723,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"47dbdd9b-8829-4741-8030-15e011f22ed7, 66151e3b-1160-4dca-86e0-0c1be02dcd99, 94e4046c-2438-44fe-bbee-b710479cd929",,,,,,,,,,,,,,,,,,,,,,,
66151e3b-1160-4dca-86e0-0c1be02dcd99,65,3946949,1,00:01:09.953,1,9,42,Ball Receipt*,4,6468,Samsunspor,4,From Throw In,6468,Samsunspor,332097,Arbnor Muja,16,Left Midfield,75.6,2.0,,,,,,true,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"9177f59c-1086-408b-ba04-236e75c7dcc6, 9c35841c-d032-474c-9d31-ebd9628d5ae2",,,,,,,,,,,,,,,,,,,,,,,
94e4046c-2438-44fe-bbee-b710479cd929,66,3946949,1,00:01:09.953,1,9,43,Carries,4,6468,Samsunspor,4,From Throw In,6468,Samsunspor,332097,Arbnor Muja,16,Left Midfield,75.6,2.0,76.3,2.5,,,0.068179004,true,false,,,,,,,,,,,,,,false,,,,false,false,0.01642911,0.016338687,9.04221E-5,0.009153066,0.009474259,-3.211927E-4,4.116148E-4,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"47dbdd9b-8829-4741-8030-15e011f22ed7, 66151e3b-1160-4dca-86e0-0c1be02dcd99, 9177f59c-1086-408b-ba04-236e75c7dcc6",,,,,,,,,,,,,,,,,,,,,,,
47dbdd9b-8829-4741-8030-15e011f22ed7,67,3946949,1,00:01:10.021,1,10,30,Pass,4,6468,Samsunspor,4,From Throw In,6468,Samsunspor,332097,Arbnor Muja,16,Left Midfield,76.3,2.5,96.4,3.2,,,2.60254,true,false,,,4123,Marc Bola,20.112185,0.034811802,1,Ground Pass,false,false,false,,,false,,,,false,false,0.025598904,0.01642911,0.009169795,0.008671185,0.009153066,-4.818812E-4,0.009651676,,,,,,,40,Right Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"0c22cf1f-262f-4eb7-9577-75f0570cbb4e, 9177f59c-1086-408b-ba04-236e75c7dcc6",,,,,,,,,,,,,,,57,Midfield third - Left - Forwards - Short - Ground Pass,0.5613179352,0.7244577408,,,,,
0c22cf1f-262f-4eb7-9577-75f0570cbb4e,68,3946949,1,00:01:12.623,1,12,42,Ball Receipt*,4,6468,Samsunspor,4,From Throw In,6468,Samsunspor,4123,Marc Bola,6,Left Back,96.4,3.2,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,47dbdd9b-8829-4741-8030-15e011f22ed7,,,,,,,,,,,,,,,,,,,,,,,
77a6a0fa-9df9-46b2-84ee-e525df392a14,69,3946949,1,00:01:12.623,1,12,43,Carries,4,6468,Samsunspor,4,From Throw In,6468,Samsunspor,4123,Marc Bola,6,Left Back,96.4,3.2,104.1,9.2,,,1.521414,false,false,,,,,,,,,,,,,,false,,,,false,false,0.029735941,0.025598904,0.0041370373,0.008498392,0.008671185,-1.727929E-4,0.0043098303,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"0c22cf1f-262f-4eb7-9577-75f0570cbb4e, 7f41b17e-1e00-4bb0-9212-cc47bba0531e",,,,,,,,,,,,,,,,,,,,,,,
7f41b17e-1e00-4bb0-9212-cc47bba0531e,70,3946949,1,00:01:14.145,1,14,30,Pass,4,6468,Samsunspor,4,From Throw In,6468,Samsunspor,4123,Marc Bola,6,Left Back,104.1,9.2,106.7,36.0,,,0.969441,false,false,,,18574,Carlo Holse,26.925823,1.474084,1,Ground Pass,true,false,false,c04fe465-96ee-40f7-b951-d6b1dfcb0121,,false,,,,false,false,0.14052667,0.029735941,0.11079073,0.007351468,0.008498392,-0.0011469242,0.11193765,,,,,,,38,Left Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2c8fb775-06db-43aa-9a6c-54bb1f16292a,,,,,,,,,,,,,,,35,Attacking third - Left - To right - Short - High Pass,0.9956605256,0.2848346531,,,,,
2c8fb775-06db-43aa-9a6c-54bb1f16292a,71,3946949,1,00:01:15.079,1,15,42,Ball Receipt*,4,6468,Samsunspor,4,From Throw In,6468,Samsunspor,18574,Carlo Holse,13,Right Center Midfield,106.7,36.0,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7f41b17e-1e00-4bb0-9212-cc47bba0531e,,,,,,,,,,,,,,,,,,,,,,,
